tree.number.20,median.shifts.20,ESS.shifts.20,ESS.logLik.20,root.lambda.mean.20,root.mu.mean.20,root.lambda.decay.20,root.mu.decay.20,tip.lambda.mean.20,tip.mu.mean.20,median.shifts.50,ESS.shifts.50,ESS.logLik.50,root.lambda.mean.50,root.mu.mean.50,root.lambda.decay.50,root.mu.decay.50,tip.lambda.mean.50,tip.mu.mean.50,median.shifts.80,ESS.shifts.80,ESS.logLik.80,root.lambda.mean.80,root.mu.mean.80,root.lambda.decay.80,root.mu.decay.80,tip.lambda.mean.80,tip.mu.mean.80,median.shifts.s20,ESS.shifts.s20,ESS.logLik.s20,root.lambda.mean.s20,root.mu.mean.s20,root.lambda.decay.s20,root.mu.decay.s20,tip.lambda.mean.s20,tip.mu.mean.s20
405,0,631,314.9974502,9.364760285,6.71047775,-0.117052622,-0.117052622,5.87272827,6.710322121,0,361,248.824663,5.900229751,4.780353158,-0.046318284,-0.046318284,4.67412369,4.780454431,0,259.4012273,356.901683,2.037092121,1.464400035,-0.055391789,-0.055391789,1.224472183,1.468795668,0,361,344.8868185,8.49713554,4.468846814,-0.279476609,-0.279476609,4.573777307,4.46980672
406,0,444.5737358,254.1328181,5.955967043,3.462799143,-0.110365116,-0.110365116,2.908908394,3.467824836,0,406,251.4018128,6.523859089,3.924993498,-0.105388115,-0.105388115,2.964658355,3.924946214,0,2611,279.8501421,6.271485132,4.165117832,-0.082078713,-0.082078713,3.009578866,4.164224097,0,741.1111052,319.5613726,6.154344322,3.151174147,-0.167081417,-0.167081417,3.286756841,3.15118149
407,0,361,361,1.998694266,1.40799833,-0.025308119,-0.025308119,1.457320099,1.408192935,0,1081,264.3707235,4.294824459,3.179360897,-0.041763962,-0.041763962,2.669887152,3.178766394,0,2206,398.1752932,2.669740605,2.100437369,-0.028925601,-0.028925601,1.757896516,2.099557813,0,496,357.0700906,2.340528921,1.543750851,-0.008175657,-0.008175657,1.841678849,1.544234349
408,0,1489.990356,318.6912761,8.669382383,7.391526152,-0.033052228,-0.033052228,7.310021569,7.390601227,0,1711,244.9744154,9.70653505,7.758835996,-0.074917884,-0.074917884,6.702434567,7.753119692,0,349.0876422,586,0.788072274,1.351961298,0.043288043,0.043288043,1.07186356,1.340621559,0,262.8262712,361,6.134677729,5.320709834,0.285204115,0.285204115,7.208220561,5.325151925
409,0,855.2762155,246.9970841,6.644836577,5.81216182,-0.030322112,-0.030322112,5.185500959,5.797699206,0,303.6630358,450.6512749,3.724673798,4.265293099,0.086105428,0.086105428,4.360549619,4.32864564,,,,,,,,,,0,361,361,6.492174931,5.438764349,0.115580747,0.115580747,6.527359264,5.442679331
410,0,666.692752,238.0243155,14.2880929,9.14167444,-0.197410688,-0.197410688,7.828824471,9.141649962,0,2728.423183,323.9469418,14.03881169,9.51825203,-0.162157358,-0.162157358,7.773088462,9.518224443,0,2865.296937,239.4370557,14.17903759,10.22921622,-0.12804931,-0.12804931,8.042524458,10.2286574,0,578.3321061,305.2072136,11.86397559,6.529692191,-0.256032575,-0.256032575,7.583254677,6.529771609
411,0,377.524524,228.9958244,8.635220461,6.501743287,-0.136216319,-0.136216319,5.596868629,6.535296806,0,637.5691734,346.5279753,6.686084873,6.292053235,0.030142368,0.030142368,6.370986453,6.306966959,0,264.435222,487.8083976,3.558695368,2.459283215,-0.136190778,-0.136190778,2.073191612,2.636090211,0,766,251.1299078,10.47793008,6.75468901,-0.239206246,-0.239206246,6.64136734,6.753829695
412,0,621.5260106,291.981365,7.385815862,4.882451201,-0.125783201,-0.125783201,3.775643471,4.87293858,0,586,282.1636699,4.78501628,3.189893515,-0.104884087,-0.104884087,2.359956262,3.189967727,0,464.0874326,230.6952291,4.212998964,3.597288091,-0.02798313,-0.02798313,3.124081021,3.597061947,0,316,316,2.966062418,0.831695672,-0.018079375,-0.018079375,2.339166799,0.835447645
413,0,901,312.9862317,8.366165516,6.871555982,-0.051524982,-0.051524982,6.634994335,6.867044189,0,682.8006069,347.065709,8.548368158,7.306433043,-0.045862359,-0.045862359,6.785846083,7.31349034,0,366.9923034,533.9897072,4.050372543,5.629633344,0.167625159,0.167625159,6.231983142,5.667518343,0,361,361,6.095242133,4.300900499,0.134756225,0.134756225,5.811884228,4.301560256
414,0,324.2530797,451,5.983196142,5.884739867,0.179875233,0.179875233,6.799375146,5.884049951,0,264.8222171,316,4.821513734,4.408440472,0.064079761,0.064079761,4.32112371,4.404901642,0,313.1313806,635.5148249,3.068399887,3.781004441,0.120576829,0.120576829,3.60546254,3.76608508,0,348.6728545,305.6743229,6.473487808,5.798048374,0.412037247,0.412037247,8.126671223,5.808564385
415,0,1216,268.7464195,13.8924926,9.668150362,-0.134196317,-0.134196317,8.533094959,9.66814644,0,256.6973299,316,3.448761962,6.479795348,1.898348608,1.898348608,6.896253731,6.47961756,0,4501,177.4914704,13.21670184,10.46831138,-0.072037185,-0.072037185,8.941579196,10.46835348,0,490.4430335,225.4433224,13.02239667,7.848415897,-0.199668233,-0.199668233,8.545567865,7.852410712
416,0,766,272.1488099,6.425145849,4.618550901,-0.071855426,-0.071855426,4.27140658,4.617983823,0,631,244.3147335,5.220664818,3.666676815,-0.072894659,-0.072894659,3.239049875,3.666229009,0,4501,220.6908552,7.892732377,6.162188616,-0.057702763,-0.057702763,5.05635714,6.158412575,0,333.1934954,284.772482,6.29575665,4.036752808,-0.124158345,-0.124158345,4.125428884,4.036701945
417,0,752.6457312,378.7189364,3.845623083,3.03284847,-0.043910785,-0.043910785,2.742704781,3.031917867,0,271,271,1.49357024,1.394029649,0.039114842,0.039114842,1.463295589,1.394178755,1,229.2504634,535.1541349,0.884604116,0.805438957,-0.013611306,-0.013611306,1.076869219,1.013075158,0,451,365.5382922,4.812151878,3.190157843,-0.134299501,-0.134299501,2.757145816,3.192507263
418,0,267.0627866,316,2.041777731,2.099940139,0.047998261,0.047998261,2.2038989,2.092310096,0,189.1937344,316,1.568176614,1.988757595,0.075713873,0.075713873,2.113591326,1.998930054,0,249.8028632,555.0143572,0.968806139,1.440676419,0.046502748,0.046502748,1.316740263,1.452364644,0,366.5716347,233.7082441,6.376975242,3.811765363,-0.202672714,-0.202672714,3.169666704,3.839705413
419,0,271,285.3683987,5.28508214,6.81945476,0.238914027,0.238914027,7.064543344,6.817482215,0,263.1227443,562.3144231,3.696506416,4.592186224,0.365435889,0.365435889,4.769460437,4.334665706,1,314.171653,516.6147656,3.862778976,5.375164503,0.154368664,0.154368664,7.883470317,5.989654811,0,406,351.0569218,5.687003374,3.408656679,0.030529286,0.030529286,4.165646995,3.429133436
420,0,496,496,0.966312591,1.661490323,0.807920528,0.807920528,1.931799434,1.661537786,0,406,259.6860245,4.469785352,2.906197882,-0.02716095,-0.02716095,2.35876077,2.906113896,0,1531.710371,231.0958856,5.246588001,3.483919886,-0.058432918,-0.058432918,2.567610115,3.483913927,0,1036,302.1069626,4.244540676,2.180344614,-0.107744388,-0.107744388,2.32961398,2.180352171
421,0,721,196.5364865,12.13702791,9.69278337,-0.069609467,-0.069609467,8.659036404,9.692396386,0,1981,259.0802699,10.42500608,9.279809722,-0.030109605,-0.030109605,8.529544713,9.276964472,0,1633.219775,270.1731336,5.133039001,5.400485944,0.015112514,0.015112514,5.314241302,5.393096723,0,541,274.4468527,8.083272477,5.802220462,-0.024840036,-0.024840036,7.193491725,5.802162003
422,0,766,306.7766341,9.721001449,8.248158812,0.511881564,0.511881564,7.657871617,8.248206144,0,178.7198284,171.8402396,11.29590632,8.897634349,-0.018066553,-0.018066553,7.727660457,8.92595863,0,4146.583918,99.1164086,11.72343414,9.498191111,-0.057219693,-0.057219693,7.962684436,9.497145702,0,1171,443.1589727,14.74144441,8.592661913,-0.288556734,-0.288556734,8.500011736,8.592709399
423,0,3106,257.8518946,13.36480941,10.1311973,-0.104948184,-0.104948184,8.720904089,10.13096714,0,4501,366.6694283,12.12169882,9.780677043,-0.068217484,-0.068217484,8.521507058,9.78016816,0,4215.942078,69.74982596,12.05585624,9.877279114,-0.053350612,-0.053350612,8.246475128,9.875078704,0,316,242.4604474,17.73658924,10.85768902,-0.294700807,-0.294700807,10.1257756,10.85768222
424,0,631,263.1849287,7.011536751,4.963605642,-0.124587374,-0.124587374,4.290556649,4.963802547,0,1557.923846,274.5756438,9.306326037,7.729680941,-0.066624447,-0.066624447,6.729791108,7.72668794,0,271,525.2573668,3.945973579,3.964740264,0.234258508,0.234258508,4.536171576,4.036308382,0,514.4841966,274.3702372,8.878605546,6.212728805,-0.157945329,-0.157945329,5.968454076,6.20745215
425,0,704.6822977,255.0203559,12.18687085,8.562019696,-0.191106487,-0.191106487,6.976492589,8.563207249,0,562.4794822,264.6529771,7.59400962,5.278541807,-0.158036455,-0.158036455,4.211893541,5.27740339,0,496,328.1332639,6.171455101,5.540119899,-0.022482039,-0.022482039,5.138198349,5.533140146,0,418.1451988,461.7789891,7.777143734,4.964552841,-0.022561027,-0.022561027,6.131894307,4.972513616
426,0,406,239.0935507,14.64091379,10.35209704,-0.171989116,-0.171989116,8.58981384,10.3521317,0,1036,338.2852216,14.03553514,10.57129195,-0.122876153,-0.122876153,8.801706501,10.57010256,0,1981,252.8129529,12.13591247,9.720124084,-0.07959205,-0.07959205,8.163255333,9.71485608,0,1126,399.979698,14.33067903,7.125951083,-0.462543623,-0.462543623,6.950288554,7.126166089
427,0,271,271,4.091602435,5.523674406,0.256789387,0.256789387,5.545607601,5.522128177,0,278.3783606,374.0205146,4.808692153,6.928453126,0.252440433,0.252440433,7.280265483,6.913100373,0,255.5877691,406,2.335055611,3.282796149,0.167688158,0.167688158,2.930355892,3.329226377,0,276.0393259,380.6447359,5.317483639,5.812598595,0.424433754,0.424433754,6.89614126,5.822461806
428,0,271,271,0.543140502,0.301882602,-0.008364696,-0.008364696,0.393852852,0.314861239,0,308.4795057,421.9546914,0.519306193,0.446610481,-0.00132888,-0.00132888,0.423347158,0.469012924,0,252.3317644,432.2071982,2.378967649,2.00228241,-0.114725324,-0.114725324,1.726031681,2.007302114,0,361,414.0916195,1.543887133,0.989374585,0.02818181,0.02818181,1.25136291,0.99604456
429,0,586,275.7599505,7.087040922,5.303318567,-0.080401605,-0.080401605,5.1032069,5.303530743,0,873.4811624,256.2477353,9.735717413,6.930938958,-0.166213377,-0.166213377,5.300488637,6.918128625,0,275.4618404,739.3142747,2.62672785,4.363871756,0.175310953,0.175310953,2.862682596,4.290242608,0,361,361,8.180725152,4.12359639,-0.379670169,-0.379670169,4.234042035,4.140728372
430,0,1216,248.4995702,13.60199863,8.748557615,-0.20621692,-0.20621692,7.430042083,8.748517992,0,1396,303.4502864,13.91788097,9.657163503,-0.16122622,-0.16122622,8.013709236,9.655443029,0,1396,314.3653933,11.22158114,7.745513223,-0.162976741,-0.162976741,5.895341188,7.743966787,0,361,303.8925574,8.269878892,4.44833205,-0.123583208,-0.123583208,6.284270862,4.448656262
431,0,709.4253673,234.3386381,7.621543835,5.412838335,-0.09169092,-0.09169092,4.76404548,5.412890813,0,1621,337.909359,7.068310389,5.397000925,-0.062664407,-0.062664407,4.698351304,5.396807624,0,661.672479,280.5255181,6.956845211,5.501312505,-0.04871158,-0.04871158,4.563251798,5.500574057,0,305.2742588,222.7497702,7.272374458,4.029548005,-0.172473032,-0.172473032,4.658242461,4.029895796
432,0,856,464.4326538,8.501553084,5.098992956,-0.20086013,-0.20086013,4.110241964,5.098772657,0,972.9793554,231.6345899,9.834861394,6.082139591,-0.191609845,-0.191609845,4.317402012,6.082231736,0,2746,319.2397152,9.26484216,5.682285317,-0.18379714,-0.18379714,3.596436322,5.678196826,0,361,272.2868343,10.38912676,3.729128587,-0.633817859,-0.633817859,3.110932724,3.730863352
433,0,588.4765669,294.6841793,5.719382559,3.715451347,-0.119531802,-0.119531802,2.880906653,3.719847124,0,541,252.5690343,3.631920823,2.841606571,-0.04335424,-0.04335424,2.455813766,2.833895394,0,325.3866764,541,0.767654564,0.773145391,-0.016685062,-0.016685062,0.615327078,0.845435328,0,316,316,2.119422104,1.647382051,0.1205246,0.1205246,2.391123713,1.647839518
434,0,856,337.3847784,13.05114832,8.65907778,-0.230625147,-0.230625147,7.121711566,8.659848433,0,549.5035865,299.8215906,13.31291588,9.244964124,-0.194207025,-0.194207025,7.286781045,9.244849391,0,541,263.648075,8.630939889,5.997121774,-0.173093424,-0.173093424,4.353857975,5.996454612,0,406,278.1564258,15.20381357,7.344912463,-0.621896594,-0.621896594,6.328656678,7.345522734
435,0,856,342.643174,5.05499465,4.754527196,0.046668027,0.046668027,4.950361711,4.750987087,0,721,257.7046498,4.102335506,3.572759196,-0.009593106,-0.009593106,3.440867045,3.571457667,0,361,294.2040906,1.930897759,2.665854139,0.13870314,0.13870314,2.672968195,2.665153538,0,271,271,4.867509151,4.039365037,0.15572558,0.15572558,5.06171647,4.048060034
436,0,256.1815129,168.1017779,7.783567081,6.252595914,-0.03763999,-0.03763999,5.790953481,6.26878957,0,721,125.1413047,7.053626158,5.972438239,-0.020478277,-0.020478277,5.479743784,5.97232937,0,1890.791356,238.1868029,7.028583567,6.345194648,-0.013352729,-0.013352729,6.013048092,6.344889945,0,1126,259.8446022,9.604631892,6.25068905,-0.145719223,-0.145719223,6.055710154,6.250786196
437,0,480.5637521,313.5514172,6.929722204,4.609887175,-0.13032091,-0.13032091,3.698183725,4.609620436,0,811,293.479957,5.818960777,4.292443231,-0.074082499,-0.074082499,3.717023687,4.292463179,0,1323.659028,419.6864609,5.988683277,4.389020076,-0.070875086,-0.070875086,3.44780717,4.387704801,0,451,278.9837356,9.986745654,5.140633614,-0.367171452,-0.367171452,4.23131096,5.140574569
438,0,451,264.9996843,4.571298293,4.021415778,0.019364422,0.019364422,4.061482906,4.019374682,0,1509.930577,257.4355214,7.338474342,5.890338256,-0.080117181,-0.080117181,4.725257355,5.887229511,0,231.4923829,564.7569179,4.323559968,4.107489778,0.518626974,0.518626974,5.608630698,4.141059742,0,271,271,5.58909203,2.689865963,-0.101145264,-0.101145264,3.91722583,2.709520273
439,0,578.6671639,251.2387101,10.46645414,7.824554107,-0.081765895,-0.081765895,7.323863826,7.824277289,0,622.0451512,251.9877814,9.605348865,7.19334838,-0.077239659,-0.077239659,6.300486087,7.193171666,0,4501,160.4790426,11.91038689,9.712327729,-0.050650073,-0.050650073,8.299678351,9.711782086,0,445.8774765,260.2965944,10.07075197,6.056877678,-0.161354432,-0.161354432,6.963199427,6.05736702
440,0,361,361,8.396385485,4.989626482,-0.227131848,-0.227131848,4.170665957,4.989585319,0,1261,373.6581309,11.53837285,7.974563989,-0.165808522,-0.165808522,6.300859097,7.975001996,0,1576,245.3146204,10.14174699,7.676080755,-0.113522202,-0.113522202,6.111203579,7.668842622,0,405.3589858,320.3332732,6.604541028,3.411061361,-0.145922913,-0.145922913,4.553969788,3.416778011
441,0,460.1341728,293.4970969,9.220798318,6.922963678,-0.076481019,-0.076481019,6.123326401,6.922123189,0,4366,316.9248786,8.874667503,7.141600534,-0.0508808,-0.0508808,6.229087833,7.140606867,0,2464.565754,249.8029689,7.108200091,6.950576042,-0.001744532,-0.001744532,6.906850674,6.949297509,0,541,302.5980257,9.367373198,5.73042061,-0.172333089,-0.172333089,5.897246002,5.730457404
442,0,496,269.659633,5.118318306,3.224065161,-0.105079043,-0.105079043,2.915243066,3.224115483,0,973.513309,309.9209087,6.194850919,4.136553698,-0.094174434,-0.094174434,3.352765672,4.136449784,0,4501,170.4469715,8.869022097,6.380042191,-0.072840178,-0.072840178,4.868814798,6.379288976,0,298.5639865,250.7008055,7.192613215,3.891369446,-0.198825024,-0.198825024,4.064667252,3.891461206
443,0,316,316,3.974129089,2.611495266,-0.079826025,-0.079826025,2.674160679,2.618928006,0,1334.452215,392.6930296,7.344600377,5.606487434,-0.116523872,-0.116523872,4.39643427,5.608478258,0,368.4722506,451,2.20589535,2.757582885,0.110355238,0.110355238,2.755103114,2.756527447,0,316,316,5.203240316,2.11575431,-0.302604517,-0.302604517,2.803699091,2.136005695
444,0,290.2468024,361,3.520281025,6.226101607,1.502369537,1.502369537,7.01557007,6.226164607,0,382.7238739,275.8866438,13.21830193,9.765458305,-0.10774905,-0.10774905,8.489940685,9.77981335,0,2476,370.4786333,11.78881238,8.572857355,-0.107498603,-0.107498603,6.893128829,8.571886702,0,361,361,12.38701532,7.394676482,-0.210059587,-0.210059587,8.207205144,7.394678977
445,0,292.5854122,325.2613725,4.268649816,4.58157996,0.288534559,0.288534559,5.551736205,4.613005606,0,288.5897451,397.5040437,3.668279902,3.733363142,0.160747201,0.160747201,4.260651649,3.848677415,0,309.1244433,804.345157,4.420653006,4.957563602,0.166766646,0.166766646,4.993268626,4.982489212,0,316,259.7789946,6.467481994,5.75088954,0.60838139,0.60838139,8.227262617,5.817899288
446,0,676,446.5959821,3.463693033,6.239904763,2.340608314,2.340608314,6.92632423,6.239902522,0,271,271,3.590332768,6.756493321,2.166800295,2.166800295,7.180090568,6.756509985,0,1286.382278,301.0464531,14.09980855,10.82218838,-0.084856813,-0.084856813,9.112850521,10.82214918,0,1957.08143,118.1736858,12.49171142,6.995532711,-0.158827369,-0.158827369,7.832949506,6.995714281
447,0,94.77098947,116.4628091,10.93195367,7.42285998,-0.079925113,-0.079925113,6.510743286,7.453702848,0,316,316,2.525102247,4.75197481,1.32686882,1.32686882,5.04878313,4.751978807,0,2921.106436,365.1830361,10.53536701,8.108295617,-0.062218576,-0.062218576,6.6644171,8.107493991,0,496,274.4538532,9.800693952,6.25733504,0.232826044,0.232826044,6.730527578,6.257327031
448,0,264.2712621,334.5764553,1.594783424,2.804400049,1.344824581,1.344824581,3.189196175,2.804403491,0,81.32656036,330.3058163,1.487842103,2.704733469,1.220860406,1.220860406,2.975481248,2.704730225,0,4251.408454,311.3758824,7.525494693,5.167874378,-0.064442953,-0.064442953,4.094459413,5.168218342,0,177.7147824,271,1.674846531,2.151864982,1.208295849,1.208295849,3.333371147,2.151870529
449,0,361,287.1266533,13.61844421,8.281317479,-0.349712837,-0.349712837,6.404148285,8.282784948,0,350.3015028,368.1612978,13.26553429,9.480170585,-0.209667495,-0.209667495,7.601533941,9.478084275,0,901,303.9871033,8.050880527,5.469062087,-0.206471876,-0.206471876,3.818724943,5.461676611,0,230.5427645,268.0782795,13.51759222,6.091132483,-0.605907854,-0.605907854,6.52837486,6.097918002
450,0,272.8826416,322.5749126,9.995856566,6.494823521,-0.133620525,-0.133620525,5.593182727,6.502482665,0,271,271,2.164723137,3.96741845,1.362073247,1.362073247,4.327258952,3.967404442,0,690.7952535,251.7858597,11.19175635,8.183064279,-0.085785643,-0.085785643,6.448878335,8.182867615,0,251.3586996,403.2678253,12.38008257,5.903825841,-0.327039473,-0.327039473,5.641856849,5.903862305
451,0,721,278.1001555,12.04877773,9.267145284,0.619703563,0.619703563,8.506784985,9.266746659,0,1576,384.0845585,15.18945958,10.60477826,-0.179264306,-0.179264306,8.600606841,10.60476677,0,2116,316.1833902,14.07833443,10.79143812,-0.117577701,-0.117577701,8.829029777,10.79080173,0,443.2575607,235.0668301,17.5326198,9.569838447,-0.447043363,-0.447043363,9.735570126,9.569829655
452,0,378.1267765,289.9901514,12.74975645,7.5377152,-0.173077769,-0.173077769,6.160714572,7.541857301,0,358.3019628,233.5982982,11.98189243,7.719643722,-0.136906827,-0.136906827,6.134805804,7.725792114,0,3826,360.771962,11.6872348,8.22092517,-0.10026372,-0.10026372,6.541652984,8.220614068,0,496,339.4568035,10.4806798,5.292599919,-0.222474156,-0.222474156,5.960378922,5.292730362
453,0,946,468.0394974,7.432190021,4.88123741,-0.123210826,-0.123210826,4.217593307,4.881512671,0,301.182605,306.1454804,6.259514184,4.289247068,-0.100812774,-0.100812774,3.593446534,4.289269485,0,2431,267.164335,7.615214599,5.422449157,-0.088138726,-0.088138726,4.232838232,5.421847057,0,361,394.4595667,6.765031302,2.996849307,-0.270278358,-0.270278358,3.447068965,2.997002667
454,0,991,305.3045184,4.890239768,3.282991796,-0.07180895,-0.07180895,2.910550412,3.282944029,0,714.6211219,318.3050127,4.761050656,3.280857114,-0.066752035,-0.066752035,2.699787898,3.280987479,0,471.0994898,341.6864345,5.007019223,3.684962029,-0.052199002,-0.052199002,2.950687645,3.684404372,0,586,308.3601387,4.318272782,2.739873942,-0.072462582,-0.072462582,3.070668393,2.73963546
455,0,766,474.0631245,6.295298407,4.031424517,-0.119367468,-0.119367468,3.315101253,4.031422536,0,991,281.2139581,5.745816609,4.028743905,-0.089658203,-0.089658203,3.196565706,4.028203401,0,991,300.6642971,4.416441698,2.87977075,-0.099472213,-0.099472213,1.998197608,2.878310008,0,406,406,6.133233892,3.145155443,-0.219401318,-0.219401318,3.264350635,3.145558452
