tree.number.20,median.shifts.20,ESS.shifts.20,ESS.logLik.20,root.lambda.mean.20,root.mu.mean.20,root.lambda.decay.20,root.mu.decay.20,tip.lambda.mean.20,tip.mu.mean.20,median.shifts.50,ESS.shifts.50,ESS.logLik.50,root.lambda.mean.50,root.mu.mean.50,root.lambda.decay.50,root.mu.decay.50,tip.lambda.mean.50,tip.mu.mean.50,median.shifts.80,ESS.shifts.80,ESS.logLik.80,root.lambda.mean.80,root.mu.mean.80,root.lambda.decay.80,root.mu.decay.80,tip.lambda.mean.80,tip.mu.mean.80,median.shifts.s20,ESS.shifts.s20,ESS.logLik.s20,root.lambda.mean.s20,root.mu.mean.s20,root.lambda.decay.s20,root.mu.decay.s20,tip.lambda.mean.s20,tip.mu.mean.s20
957,0,309.5330806,292.1302111,2.030572611,0.137859536,-0.259545493,-0.259545493,0.104187146,0.138459232,0,251.8496493,313.6299074,2.643804597,0.354369517,-0.231950528,-0.231950528,0.104368398,0.354737622,0,217.0103081,271,1.953872996,0.292598154,-0.204067624,-0.204067624,0.052403399,0.292955738,0,316,316,2.180202054,0.309396273,-0.205896924,-0.205896924,0.581548372,0.310549795
958,0,265.8459539,307.0060705,3.707834681,0.451723241,-0.498691355,-0.498691355,0.025891956,0.451828662,0,1486,267.120983,2.890618149,0.586733818,-0.209763499,-0.209763499,0.050585366,0.58678481,0,2116,366.7734982,1.917087858,0.490165259,-0.095744924,-0.095744924,0.054270965,0.489824407,0,271,271,5.314415424,0.399258836,-1.212681232,-1.212681232,0.303653235,0.402610122
959,0,496,496,5.56229129,0.468674817,-0.844288657,-0.844288657,0.255915402,0.469345508,0,271,271,6.209833284,0.579606136,-0.909335871,-0.909335871,0.094744329,0.580476325,0,339.7275119,284.0413881,6.28484144,0.952786712,-0.705520152,-0.705520152,0.095135642,0.95379209,0,271,271,8.947254834,1.753625723,-0.883284786,-0.883284786,1.905715749,1.755197648
960,0,406,270.4888739,4.320932342,0.544618755,-0.919108626,-0.919108626,0.480673972,0.555237155,0,271,271,4.259143601,0.838265516,-0.758903871,-0.758903871,0.437162129,0.846303332,0,316,316,2.481101614,0.983543643,-0.391682021,-0.391682021,0.552233428,0.988470967,0,242.1572351,316,7.362461772,2.806375802,-0.518979211,-0.518979211,3.683603508,2.853602604
961,0,271,271,2.602476827,0.326175416,-0.531874797,-0.531874797,0.300280911,0.332914612,0,159.2326563,240.0154099,2.424223991,0.181523193,-0.6849655,-0.6849655,0.069323146,0.186280443,0,117.3124866,376.2845595,1.108568142,0.26626618,-0.353925709,-0.353925709,0.098706996,0.27301651,0,383.4592832,316,4.04126688,0.903916081,-0.501218259,-0.501218259,1.50060473,0.923371959
962,0,361,304.084402,3.379943557,1.008666172,-0.38762741,-0.38762741,1.222474704,1.025738265,0,271,271,3.119054424,1.025364256,-0.391075026,-0.391075026,0.936638072,1.033934253,0,406,406,1.598167111,0.558921747,-0.384908014,-0.384908014,0.38703084,0.579829475,0,241.8508465,316,6.894217215,3.266738731,-0.263276121,-0.263276121,4.077993159,3.327456015
963,0,316,316,4.417835,0.83565306,-0.442281307,-0.442281307,0.496869322,0.836441862,0,78.08150913,271,4.081596421,0.852438059,-0.409923022,-0.409923022,0.359909454,0.852628014,0,162.4587915,288.00066,4.125036363,1.086344326,-0.350063595,-0.350063595,0.328487817,1.086678142,0,316,316,3.699576171,0.60760371,-0.360980388,-0.360980388,1.327654451,0.611169125
964,0,301.5720471,235.0277882,5.748145152,0.990624956,-0.580443709,-0.580443709,0.506419809,0.990729384,0,124.2305287,271,5.544092177,0.899823332,-0.595266934,-0.595266934,0.287236662,0.900035069,0,496,319.2482675,5.481290444,1.1284975,-0.500767645,-0.500767645,0.240985247,1.128658722,0,228.3636547,316,7.03023231,1.241444696,-0.673562259,-0.673562259,1.614041898,1.241863286
965,0,271,451.7293396,4.308119889,0.436568827,-0.8074879,-0.8074879,0.184645143,0.440167797,0,406,378.6361587,5.261038596,0.897455069,-0.685619493,-0.685619493,0.178187444,0.898354652,0,316,316,4.269302367,0.800013754,-0.570255788,-0.570255788,0.100705946,0.80140267,0,243.7520046,305.4232048,6.442824686,1.139572034,-0.905272247,-0.905272247,1.276764286,1.146131219
966,0,361,361,8.601847341,1.512050438,-0.888924571,-0.888924571,0.745849935,1.512610946,0,273.2010118,361,7.786221191,1.252962726,-0.904767881,-0.904767881,0.412604659,1.253034945,0,361,558.4698636,9.309558809,1.993012909,-0.783622205,-0.783622205,0.368647503,1.992989348,0,586,286.3093262,11.39711829,2.589439843,-0.993436816,-0.993436816,2.847169672,2.590674168
967,0,232.4572901,289.413858,3.246399317,0.650574156,-0.255345952,-0.255345952,0.457503442,0.652181244,0,541,338.2277319,3.655984011,0.821613627,-0.250961451,-0.250961451,0.374708053,0.821797942,0,202.7711444,271,3.190413985,0.731579303,-0.259467756,-0.259467756,0.208939961,0.731814992,0,275.2660654,451,3.791005698,0.753578292,-0.271529736,-0.271529736,1.098091373,0.753627595
968,0,316,316,2.867251408,0.222630604,-0.534827997,-0.534827997,0.042554761,0.22440133,0,586,315.0445447,4.00545971,0.620395386,-0.353640681,-0.353640681,0.061034228,0.620551126,0,1075.014565,233.3016769,2.589784702,0.694497545,-0.160965985,-0.160965985,0.116699225,0.694218626,0,316,316,3.222687658,0.402330926,-0.538183825,-0.538183825,0.657694749,0.410164879
969,0,316,239.4491713,9.835885823,2.032974968,-0.944125361,-0.944125361,1.007038885,2.033866453,0,310.0126589,310.705795,8.690033744,1.79723735,-0.901267766,-0.901267766,0.640473399,1.800353175,0,271,271,7.614284797,1.70203228,-0.855255461,-0.855255461,0.355745465,1.702663891,0,271,271,9.595292177,1.219189511,-1.201668343,-1.201668343,2.194261289,1.231891491
970,0,361,373.2711183,0.909759017,0.435292583,-0.195494969,-0.195494969,0.305283549,0.453371345,0,294.5754241,406,0.493548754,0.650755657,0.016945465,0.016945465,0.474946504,0.673298182,0,0,4265.83629,0.032,0.005,-0.023546604,-0.023546604,0.029820225,0.005,0,259.0174791,316,1.881997932,0.811243599,-0.08047669,-0.08047669,1.147376429,0.823618723
971,0,316,316,4.823846899,1.052565372,-0.604669484,-0.604669484,0.831327322,1.055370795,0,361,305.822969,4.461622518,0.861373857,-0.74189638,-0.74189638,0.329313462,0.868781793,0,316,316,2.284957174,0.6711266,-0.539672066,-0.539672066,0.232330227,0.691279728,0,393.2765809,451,7.946371086,2.80920703,-0.576455461,-0.576455461,3.221160947,2.828485773
972,0,406,315.1001289,6.136859433,0.986803798,-0.7805435,-0.7805435,0.493920378,0.988478112,0,496,410.9038598,5.768862379,0.992267756,-0.743053387,-0.743053387,0.29759407,0.993367306,0,271,271,6.623918635,1.172096679,-0.790710347,-0.790710347,0.132763552,1.17309542,0,406,299.5464427,7.65818367,1.876733498,-0.751864383,-0.751864383,2.276005628,1.877340306
973,0,316,316,3.2123125,0.420080651,-0.561618557,-0.561618557,0.200057167,0.420926858,0,271,271,2.404281941,0.263826235,-0.564390185,-0.564390185,0.067382664,0.265352647,0,451,371.2985741,1.024187541,0.201232673,-0.316790289,-0.316790289,0.068993524,0.203691506,0,361,306.6866714,4.156741801,0.453470482,-0.665707319,-0.665707319,0.909452999,0.475079116
974,0,361,361,3.693485947,0.701404789,-0.641470676,-0.641470676,0.490237665,0.71042539,0,141.3423772,271,1.962582137,0.367672531,-0.521757221,-0.521757221,0.239747721,0.373555826,0,316,316,0.8060098,0.428846503,-0.174979637,-0.174979637,0.319910869,0.451026182,0,316,280.7626359,4.267311297,0.881775702,-0.546390344,-0.546390344,1.903662695,0.913116706
975,0,229.5229886,361,7.407235956,2.122392504,-0.537729036,-0.537729036,1.262833412,2.123188429,0,451,320.2168355,7.520741308,2.033571623,-0.564475401,-0.564475401,0.850512612,2.03393062,0,451,301.7110619,8.667399246,2.884947738,-0.474578328,-0.474578328,0.983844299,2.885694757,0,316,316,6.670249082,1.324577766,-0.557712029,-0.557712029,2.511655354,1.328120413
976,0,223.8397385,304.3772757,4.469004792,0.162902685,-0.764923208,-0.764923208,0.016401907,0.163585996,0,496,306.222626,4.740030605,0.503151716,-0.463541056,-0.463541056,0.02686834,0.503355525,0,991,279.8383899,3.186505066,0.719615959,-0.194348475,-0.194348475,0.092549373,0.719589431,0,228.3374054,257.100431,4.886239114,0.207219182,-0.770409661,-0.770409661,0.5756929,0.217346396
977,0,496,268.5446882,6.230967681,0.618884609,-0.641740157,-0.641740157,0.304300342,0.619330095,0,632.4004825,186.5028151,6.424670998,0.580469353,-0.693529754,-0.693529754,0.12315211,0.58040032,0,316,316,5.862510127,0.707450199,-0.611997449,-0.611997449,0.072459368,0.707529961,0,285.3378294,316,6.314118449,0.581716468,-0.650818538,-0.650818538,1.298282111,0.583136809
978,0,406,305.5319611,3.853266919,1.392851116,-0.270795078,-0.270795078,1.48395578,1.394909186,0,271,271,2.625754111,0.499499233,-0.381706464,-0.381706464,0.595594495,0.50705132,0,316,295.5768959,2.723408133,0.880301194,-0.408320447,-0.408320447,0.406084595,0.889513727,0,361,361,4.393064238,2.043373291,-0.019978392,-0.019978392,3.217851916,2.075036135
979,0,277.332735,361,1.855452596,0.303760146,-0.373261992,-0.373261992,0.200949261,0.313023585,0,357.5245555,301.4724242,1.896735238,0.32483992,-0.401883296,-0.401883296,0.089646261,0.328450234,0,271,456.726379,0.787266382,0.290323737,-0.175934308,-0.175934308,0.133740329,0.302707698,0,361,281.8437902,3.366421745,0.554613732,-0.581551594,-0.581551594,0.734962422,0.573955021
980,0,316,316,5.311466927,1.5908669,-0.493287972,-0.493287972,1.026328812,1.592102054,0,631,309.6266635,5.927228057,1.999804005,-0.493637393,-0.493637393,0.901568625,2.000353865,0,361,289.1108107,2.79905897,1.030705965,-0.382089739,-0.382089739,0.463562533,1.039167148,0,266.2748588,361,4.290357507,0.83115701,-0.205588583,-0.205588583,2.556199546,0.84537637
981,0,271,225.8476301,4.815842546,0.061319388,-0.713095675,-0.713095675,0.002867393,0.061381837,0,800.1253138,248.5448266,4.679269194,0.144458578,-0.573581057,-0.573581057,0.000258435,0.144476553,0,4072.917962,160.5793969,3.231564695,0.298241246,-0.250614042,-0.250614042,0.001712556,0.298255725,0,271,271,0.386757339,0.003813062,1.861936642,1.861936642,0.773527796,0.004156641
982,0,271,325.3970606,3.907238745,0.376304969,-0.73155328,-0.73155328,0.03361869,0.377015133,0,649.7250992,326.1623284,4.39551564,0.70032451,-0.452737067,-0.452737067,0.05246634,0.701001412,0,946,342.158403,3.695574778,0.944480951,-0.213802939,-0.213802939,0.114548603,0.944155798,0,271,271,4.938400554,0.541801299,-0.92421203,-0.92421203,0.612536612,0.55792433
983,0,361,263.8010056,3.852789114,0.911181238,-0.358519834,-0.358519834,0.604387478,0.911313779,0,316,316,3.611908481,0.784675911,-0.377828339,-0.377828339,0.340678426,0.785288857,0,271,440.7371655,3.801438782,0.936186753,-0.363652472,-0.363652472,0.24509299,0.936518498,0,295.533413,337.8692885,5.143642905,1.718364616,-0.347336007,-0.347336007,1.95382662,1.720255497
984,0,135.95319,226.4767039,3.31101446,1.474269269,-0.189889578,-0.189889578,1.228392255,1.475057177,0,271,271,1.880370351,0.664744264,-0.180684142,-0.180684142,0.603142932,0.667151712,0,330.6549608,245.2049318,1.523407078,0.775275857,-0.150361048,-0.150361048,0.815944398,0.900383993,0,305.0622992,361,4.145401742,2.772922539,0.0214232,0.0214232,3.336063318,2.83136664
985,0,271,271,5.171825904,0.936282642,-0.597600295,-0.597600295,0.503229044,0.936453761,0,271,271,6.624203026,1.677649458,-0.510346387,-0.510346387,0.6221023,1.678396292,0,406,348.2644017,6.26818835,1.396457618,-0.546455333,-0.546455333,0.259327361,1.395721502,0,229.2809444,240.6904911,7.89364019,1.838784438,-0.685989516,-0.685989516,1.95589719,1.840662663
986,0,281.8318638,425.1274138,4.502337117,0.731814855,-0.585515552,-0.585515552,0.896880635,0.736139273,0,316,251.9874643,4.499554652,0.98997835,-0.554300823,-0.554300823,0.704881265,0.993664817,0,316,316,5.906627684,1.711958152,-0.583895598,-0.583895598,0.60970462,1.713004903,0,361,361,6.414317008,1.032974728,-0.61139591,-0.61139591,2.558864287,1.050478337
987,0,316,316,2.982561677,0.112366538,-0.46309043,-0.46309043,0.015289252,0.112467202,0,496,283.0704163,3.192129153,0.198212226,-0.393257655,-0.393257655,0.004796688,0.198251564,0,2836,338.350901,2.43641323,0.371186089,-0.187821932,-0.187821932,0.017912459,0.371273445,0,257.3701355,316,3.502553861,0.220165116,-0.49396138,-0.49396138,0.344721652,0.2208323
988,0,271,271,2.30223059,0.764375218,-0.282680388,-0.282680388,0.615344758,0.77349372,0,361,361,1.288950612,0.235835926,-0.288724444,-0.288724444,0.256279736,0.241688723,0,316,316,0.719771165,0.202347517,-0.239022541,-0.239022541,0.14850487,0.224619292,0,261.4283508,271,3.589566402,1.153219561,-0.319202044,-0.319202044,1.432938651,1.163402236
989,0,175.8591477,279.9279616,4.223803325,1.193138793,-0.378940537,-0.378940537,0.817996931,1.196242963,0,406,300.4409848,4.194721773,1.336718202,-0.339438158,-0.339438158,0.718295894,1.336784935,0,271,271,2.998058528,0.820613077,-0.395857745,-0.395857745,0.261828579,0.821446775,0,284.8385508,299.6992842,4.734446981,1.509748457,-0.304085886,-0.304085886,2.16412147,1.51482505
990,0,269.5734927,361,2.890509139,1.065592738,-0.312630331,-0.312630331,0.770178126,1.086948232,0,246.2677864,316,1.534966402,0.410928077,-0.341747182,-0.341747182,0.270967179,0.421524493,0,406,303.6103066,0.687560678,0.229182325,-0.275072736,-0.275072736,0.123485997,0.240933038,0,361,361,4.484616471,1.278639601,-0.526816724,-0.526816724,1.635526949,1.306982954
991,0,361,361,5.922051274,0.446381413,-0.944839252,-0.944839252,0.25474901,0.44799164,0,321.8322118,346.2527234,5.652646208,0.551558166,-0.878760885,-0.878760885,0.154541427,0.5535193,0,316,251.1973766,7.649719019,1.294115604,-0.729532351,-0.729532351,0.17240463,1.295045492,0,273.9058211,406,6.627841207,1.026413488,-0.74627219,-0.74627219,1.851115755,1.028707455
992,0,285.1464177,274.1499813,7.956120813,1.846701576,-0.536889887,-0.536889887,1.080950852,1.846775944,0,361,305.5056328,7.510552687,1.636606066,-0.541565839,-0.541565839,0.725943549,1.636735902,0,406,133.4972767,7.67030133,1.615556946,-0.558779685,-0.558779685,0.419929637,1.615570677,0,271,271,6.762225461,1.257901845,-0.518980299,-0.518980299,2.310850389,1.257911014
993,0,235.6922909,316,3.756495633,0.182702019,-0.51127507,-0.51127507,0.013840848,0.182860351,0,541,261.5627819,3.502016673,0.241899101,-0.396457453,-0.396457453,0.005239204,0.241948885,0,1981,278.5930557,2.743450944,0.438794922,-0.180184044,-0.180184044,0.022486107,0.438866897,0,292.7671877,361,4.120577396,0.175603551,-0.579179861,-0.579179861,0.345937981,0.177431387
994,0,226.3418117,406,9.303097611,1.958780468,-0.65919735,-0.65919735,1.218674659,1.958836727,0,406,263.6482328,9.285780099,1.787967118,-0.694458571,-0.694458571,0.720320033,1.787965507,0,496,255.8227505,9.682370181,1.876759113,-0.69099795,-0.69099795,0.472129053,1.876878299,0,721,495.8890342,9.853685437,1.877527922,-0.729998796,-0.729998796,2.709685821,1.877746304
995,0,361,361,2.683687452,0.255486688,-0.398768413,-0.398768413,0.118161512,0.256126157,0,271,271,3.310251328,0.441768694,-0.379653225,-0.379653225,0.07892063,0.442054362,0,631,279.9192856,3.397705198,0.562039429,-0.307496349,-0.307496349,0.066429902,0.562102351,0,285.4346932,287.1823384,2.711185651,0.378085624,-0.329168388,-0.329168388,0.75046461,0.381287329
996,0,586,280.4395619,0.902659887,0.198510406,-0.07154157,-0.07154157,0.140067146,0.198532291,0,361,274.2176909,0.930677543,0.190413194,-0.077944817,-0.077944817,0.083954491,0.190501851,0,497.4920107,246.6728482,0.928847699,0.207034815,-0.075504023,-0.075504023,0.055030487,0.207077072,0,334.4449554,306.4384047,0.86417899,0.178549158,-0.067503821,-0.067503821,0.30771849,0.178618357
997,0,239.1782001,316,7.270343228,2.016650064,-0.773890478,-0.773890478,1.28445383,2.025842006,0,271,271,6.363919483,1.704369433,-0.752401391,-0.752401391,0.815268973,1.710453888,0,406,267.1250247,4.564342209,1.640347352,-0.563188749,-0.563188749,0.673316466,1.646700125,0,367.511601,409.5465895,7.727498559,2.228007874,-0.626059476,-0.626059476,3.538920572,2.271539235
998,0,361,361,7.465597119,1.747551781,-0.741758742,-0.741758742,0.913744481,1.748422364,0,316,227.6154399,7.684616582,1.780940127,-0.740195532,-0.740195532,0.577403069,1.780901662,0,406,334.1197321,7.259297192,2.274387059,-0.549981564,-0.549981564,0.680075769,2.274460539,0,224.5118605,271,7.151793579,1.661289937,-0.681826113,-0.681826113,2.679013949,1.664947581
999,0,291.5182585,622.5813318,3.641480499,0.304885748,-0.635748878,-0.635748878,0.088023103,0.305173632,0,271,271,3.566980111,0.259338875,-0.650664343,-0.650664343,0.019821778,0.259651104,0,482.2228202,235.1105591,4.129902218,0.633164373,-0.413114771,-0.413114771,0.035128983,0.633454017,0,316,316,5.604302943,0.535216526,-0.885245282,-0.885245282,0.631967861,0.537783082
1000,0,1351,254.1599935,1.629201976,0.375992141,-0.091557804,-0.091557804,0.038872158,0.3760544,0,3985.059366,239.8650624,0.836305007,0.201837635,-0.040415051,-0.040415051,0.018248353,0.201748755,0,4501,216.3926611,0.84189911,0.199733527,-0.041009776,-0.041009776,0.01714318,0.199649535,0,316,316,2.248328234,0.319250813,-0.558181848,-0.558181848,0.244336506,0.324075348
1001,0,271,209.1814818,3.795884705,1.137244856,-0.348166705,-0.348166705,0.923797968,1.138380866,0,361,284.5550099,3.811606615,0.925325177,-0.467304953,-0.467304953,0.402456824,0.927788295,0,316,316,3.098802554,1.16519515,-0.274628716,-0.274628716,0.591661218,1.168486683,0,316,316,6.042901297,2.114843529,-0.397821581,-0.397821581,2.403652332,2.115738633
1002,0,267.3695382,271,0.680155251,0.161121363,-0.070501055,-0.070501055,0.251096621,0.168167997,0,309.5501415,406,0.683489157,0.184246214,-0.091150815,-0.091150815,0.169242765,0.18850885,0,297.5170958,306.6245441,0.534055776,0.24110721,-0.05672276,-0.05672276,0.168072585,0.252002746,0,455.232619,341.5857295,0.970001409,0.694965687,0.045591232,0.045591232,1.105714119,0.704964804
1003,0,300.4239381,361,3.025507147,0.397871271,-0.457331526,-0.457331526,0.268549449,0.400605691,0,361,361,3.416176094,0.582808903,-0.466429299,-0.466429299,0.1721599,0.583766491,0,406,293.2020747,3.442631601,0.961456697,-0.31949203,-0.31949203,0.267354381,0.963904752,0,316,316,3.577376108,0.78223434,-0.349637969,-0.349637969,1.353026807,0.789374269
1004,0,316,316,2.87688456,0.883758905,-0.370623316,-0.370623316,1.087203592,0.900614944,0,268.1663732,370.4065859,2.087049845,0.645040588,-0.4459041,-0.4459041,0.579515018,0.681542063,0,271,325.2017807,1.635991653,0.642147654,-0.342665469,-0.342665469,0.435170682,0.662669024,0,364.6510866,397.3360944,4.028962781,2.617461615,0.101089514,0.101089514,3.569235606,2.307614364
1005,0,271,271,2.500453461,0.593069005,-0.528625941,-0.528625941,0.390642781,0.600998311,0,271,271,1.652129587,0.431819799,-0.538209774,-0.538209774,0.163282068,0.446461069,0,251.5026301,406,0.416785486,0.258668849,-0.223136156,-0.223136156,0.138063606,0.287670816,0,260.7282566,415.5752283,4.299890307,1.645610552,-0.24606241,-0.24606241,2.382204694,1.6826259
1006,0,342.0765411,361,1.180534546,0.335419697,-0.300242357,-0.300242357,0.245030074,0.353782286,0,277.0521959,406,0.577198161,0.266079003,-0.167923988,-0.167923988,0.17667661,0.282673871,0,0,4290.47277,0.032,0.005,-0.024976499,-0.024976499,0.028495729,0.005,0,226.1297855,208.3453081,2.682643779,0.713646177,-0.687667779,-0.687667779,0.607662968,0.745771827
1007,0,316,267.4408763,4.936857563,0.726927481,-0.655802465,-0.655802465,0.361878099,0.728106922,0,283.9201162,606.5362164,4.652600973,0.587034599,-0.689679943,-0.689679943,0.148722496,0.590081158,0,271,265.5054695,4.201125387,0.683937875,-0.585331159,-0.585331159,0.09573858,0.684594886,0,316,316,7.703073956,1.358057751,-0.911375516,-0.911375516,1.323053257,1.360651048
1008,0,179.714292,291.8144277,6.746054986,1.010553141,-0.699829651,-0.699829651,0.59425591,1.011330254,0,263.8857577,343.2791609,6.993254608,1.142718351,-0.695762777,-0.695762777,0.391095892,1.145419962,0,271,271,6.463660221,1.47739228,-0.635482745,-0.635482745,0.288886477,1.478576154,0,389.4987034,246.5608298,5.368867223,0.493074796,-0.570395667,-0.570395667,1.759619424,0.451912598
1009,0,195.0216579,798.6895074,5.024070555,0.829038402,-0.476271223,-0.476271223,0.399879173,0.833711867,0,291.7325616,277.0937665,4.96011903,0.72989903,-0.496369485,-0.496369485,0.19593458,0.730005465,0,451,300.3567843,5.247181175,0.976405734,-0.427511129,-0.427511129,0.16013801,0.976636856,0,271,271,4.229918967,0.41725784,-0.476227114,-0.476227114,1.124238371,0.41857478
